product_name,product_review,user_rating
Bourbon Barrel Aged Dark Star: Coffee Edition,2015 vintage. ,4.97
Bourbon Barrel Aged Dark Star: Coffee Edition,2017 Vintage. On draft tasting.,4.53
Lou Pepe - Gueuze,"Pungently funky with very light fruit notes. Vintage 2013. Pours quite surprisingly clear, pale pink-orange. Taste notes are quite light, carbonation is much like champagne.",4.5
Lou Pepe - Gueuze,2009 Sticker,4.74
Lou Pepe - Gueuze,"Clear orange pour. Nose full of citrus including lemons and oranges. Mouthfeel is not overpowering, with a decent citrus aftertaste. Overall very strong lambic beer.",4.5
Lou Pepe - Gueuze,2010 vintage at Akkurat.,4.73
Lou Pepe - Gueuze,Bottle at Akkurat in Stockholm. I think this was a 2011 Akkurat blend. So perfectly balanced - not too sour and not too funky. The Lou Pepe are really a step above the standard Cantillon releases and that is really saying something.,4.5
Lou Pepe - Gueuze,"Bottle of the 2013 split 3 ways at Hill Farmstead. Poured a lightly hazy reddish copper with maybe a finger of white head. This was incredibly delicious. Pleasantly funky, with some green apple, and a bit of acidity. Far too drinkable.",4.71
Lou Pepe - Gueuze,2013 bottle from The Sovereign in DC.,4.43
Lou Pepe - Gueuze,Poured from the 750 into teku glasses. 2010 vintage.,4.44
Lou Pepe - Gueuze,2009 sticker opened 1/29/2017. Loads of lime on the nose. Some hints of apple and oak. Green grapes in the flavor with some oakiness. Very wine like. The body is a tad thin bordering on watery.,4.25
Lou Pepe - Gueuze,"Had this at Hill Farmstead last week. Amazing funk notes on this. Super perfect gueuze, The funk is awesome and sour. Looks great. Pours perfect. The taste is even better than the smell. This was the 2013 LPG.",5
Lou Pepe - Gueuze,"Sparkling gold, off-white collar.",3.6
Lou Pepe - Gueuze,"Not a gueuze guy, I rate this below Lou Pepe's average. ",4.16
Lou Pepe - Gueuze,"Definitely don't get to drink Cantillon as often as I would like and when I do, its usually a treat. This was no exception; a solid gueuze that was enjoyable from start to finish.",4.57
Lou Pepe - Gueuze,"A 750ml bottle at Nüetnigenough. 2013 sticker, bottled on 27th April 2015. Poured into a Cantillon tasting glass.",4.5
Lou Pepe - Gueuze,"Having had all Armand'4 last week, plus various other 3F goodies, I was curious how i would feel about a 2010 LPG this week.",4.37
Lou Pepe - Gueuze,"Pours a hazy golden color. Aroma is tart and funky. Flavor is smooth gueuze tartness with a smooth acidic finish. Tastes like it as a little fruit in it. Feel is excellent, very velvety. Overall delicious.",4.43
Lou Pepe - Gueuze,"Honestly was a little bit letdown with this one. To be fair, I had it at a share that included four other Cantillons. It's still a very solid Gueuze, but the lesson learned is that Cantillon simply makes much better beers than this one.",4.17
Lou Pepe - Gueuze,"2010 Sticker, poured into a taster. Medium bodied, perfect carbonation, funky, some oak and a bit of fruit. Sour but not puckering. Overall, a world class gueuze!",4.59
Lou Pepe - Gueuze,2011 sticker. Poured from a 750mL bottle into a Cantillon stemmed tulip glass. Acquired in a trade.,4.66
Lou Pepe - Gueuze,So I'm going to blend the scores here. Aged LPG and fresh LPG are two different animals. This is comparison of a 2010 sticker vs. a 2007 sticker. Had the 2010 on 12/21/15 and then 2007 on 1/1/16.,4.58
Lou Pepe - Gueuze,2013 vintage drank out of a chalice on 3/19/2016,4.43
Lou Pepe - Gueuze,"75cl bottle. Golden orange with a short-lasting white head. Smells like vinegar, macerated grapes, barnyard funk. Sour taste all the way, with interesting notes of mould, barnyard funk, apple vinegar and grape juice. Good stuff - probably the best gueuze I ever tried.",4.35
Lou Pepe - Gueuze,"Pours an almost brown color, with a slight head. Smells a bit funky and citric. There is an intense early tart flavor to this, but it mellows out very nicely. Not overly tart at all. Lots of wood barrel in there also. Some slight carbonation rounds this beer out beautifully. So glad to have tried it.",4.43
Lou Pepe - Gueuze,2011 Vintage,4.91
Lou Pepe - Gueuze,Enjoyed out of a classic green glass 750 mL bottle with a 2011 sticker on the neck area. Poured into a Boulevard Smokestack tulip glass.,4.29
Congress Street IPA,A: dark orange orange like a pumpkin in November ,4.23
Congress Street IPA,"Drank on 8/6/2019 - traveling hotel beer. Classy plastic glass at the Holiday Inn. Lots of mango, a bit pithy. Both juicy and resinous AND lightly bitter. Good one. I like this a lot. Beautiful hazy pour with tons of mouth feel.",4.5
Congress Street IPA,"World class, indeed! Beautiful foamy white head, hazy golden pour. Tropical fruit, citrus and pine flavors all vie for attention on your palate. The flavors that unfold do not attack you, they draw you in with understated subtlety.",4.56
Congress Street IPA,L- Hazy orange with frothy white head,4.66
Congress Street IPA,A - Hazy medium orange color with very sticky lacing.,4.31
Congress Street IPA,"Dark orange body, thick but slightly translucent, with a short white head and extravagant tiny bubble lacing. Nose is orange juice, slightly funky, with mango and other tropical notes in the background. Stronger tropical flavors, pineapple and passion fruit with the mango and citrus, and a close that is mild and clean. What a strong showing. This beer is so tightly dialed in, it is remarkable. Truly a great one.",4.8
Congress Street IPA,"Two finger head with retention on a beautifully light-hearted hazy hue. Nose and taste is a little tropical but mostly pineapple and pine with some great and subtle herbal qualities. Shared with a friend then immediately went to work for a Trillium trade! I've tried to do it again with no bites, I won't give up - this place lives up to the hype!",4.62
Congress Street IPA,L: pours thick and pale orange in color. Complete haze with 2 fingers if fluffy foam,4.79
Congress Street IPA,Classic New England IPA looks with that yellow gold color and a massive 2 finger off white head that faded slowly and left really nice spotty lacing. Trillium IPA's keep the looks at the highest standard. ,4.44
Congress Street IPA,"Yeah, my can of this is old - really old (7/21/16) but this is a classic and I vowed to have it, along with everything else in my basement, before it burst or broke. Even though this was quite a bit of a malt bomb when I opened it, it wasn't bad and was still enjoyable to a large extent. Very little sediment was poured out as well, which made the experience that much better!",4.02
Congress Street IPA,Canned 10/27/16; drank 11/5/16 @ the Yarchives. ,3.84
Congress Street IPA,16oz can,3.86
Congress Street IPA,Columbus Hop is biting right up front. Not a huge fan of this hop. It’s creamy. Opposite beer for me. Dulled when it warmed up. Showed it’s single hopped “ Sheare’ness “. Very good. Another good one from Trill. Need to try the Dub version of this!,4.29
Congress Street IPA,"I expected a little more for the price they are charging. Solid IPA, nothing more. The price gouging makes a ride to Charlton or VT for true world class beer a lot more appealing",3.77
Congress Street IPA,"Pours a bright, opaque orange with a finger and a half of white foam for head. Head retention is good, as is the lacing left behind. Aroma is orange, papaya, mango, melon, and pineapple layered over biting pale and wheat malt notes. Lovely citrusy aroma luring in the lips for a sip. Flavor profile is smooth and round notes of orange, pineapple, melon, and mango. Tropical fruits are suspended over a base of wheat, pale, and biscuity malt notes. Hops absolutely dominate the flavor profile ratio here. Mouth feel is medium-thick, with a filling, grainy, velvety texture that drives this beers presence from modest to unabashed. Overall, it's pack-a-punch without remorse. It carries a heavy weight, and manages to deliver it unbroken. Big citrus notes, both domestic and tropical, layered over thin, but firm, malts. ",4.5
Congress Street IPA,Appearance: the body is a cross between baby yellow and tan. Totally opaque with haze with a 1-finger white head with good retention.,4.17
Congress Street IPA,Very solid smooth IPA. Contains Australian galaxy hops with peach Clementine fruit and pine. Didn’t think it was amazing compared to other offerings like DDH fort point but solid.,4.28
Congress Street IPA,"Tastes and smells like biting into a citrus fruit on a freshly cut lawn beside a copse of pine trees. Great mouthfeel, very drinkable. Enough bitterness to balance out the juiciness nicely. A stalwart in Trillium’s awesome lineup.",4.53
Congress Street IPA,"Deep cloudy orange with white head that dissipates quickly. Aroma of orange cream soda, lemon skin. Tastes of orange cream soda, grass, lemon skin. Heavy body with light carbonation.",3.48
Congress Street IPA,"This should be top 10 ipa. Had in draft at the Greenway beer garden and in a 4 pack from the Congress st Brewery. Got a mixed case and no surprise , they are all incredible.",4.73
Congress Street IPA,"Can from brewery, package date 4/17/18. Pours a golden, glowing hue; head dissipates quickly, some lacing left behind. Smells of grapefruit. ",4.6
Congress Street IPA,Appearance - Pours murky cloudy deep orange color with nice fluffy white head. Lots of streaky lacing around the glass.,4.46
Congress Street IPA,Poured a light gold and hazy with a small thumb of head. Not great retention and lacing is not really there. ,3.9
Congress Street IPA,Poured into a 13 oz Tired Hands Teku glass canned on 2/14/18. Pours a beautiful orange yellow with a massive 2 finger head that leaves plenty of thick lace behind.,4.5
Congress Street IPA,Canned on 2/6/18 . 16 oz. Can. That was popped on 2/14/18,4.28
Heavy Mettle,One of the best NE IPAs I’ve had from trillium. A real bench mark for the style. ,4.63
Heavy Mettle,Poured on 10/15 from a can dated 10/11 into a Spiegelau IPA glass ,4.6
Heavy Mettle,"Traded for this a while ago, as the date on the bottom of the can read 1/15/17 with ""EW-WAM-AM-AH"" written below that. I don't know what that means or if that is a heavy metal reference but I can honesty say that this was a typical Trillium beer that had all of their attributes present in it, including an easy sense of enjoyment to it throughout my session!",4
Heavy Mettle,A: Hazy gold/yellow with rich white head and sticky lacing. ,4.74
Heavy Mettle,Look - classic nehazy and golden color,4.46
Heavy Mettle,"10/15/18 batch, updated rating and review... .my Prior rating was 4.7, this was the first trillium beer I ever had and it opened my eyes to the unique flavors that hops can impart on a beer.",3.08
Heavy Mettle,"Bright orange, sticky head. Smells like sweet orange, mango, pineapple, and dank hops. Tastes are the same as the scent with a great balance of sweetness from the fruit flavors and the bitterness from the hops. Nice creamy mouthfeel and hidden alcohol. Great beer.",4.66
Heavy Mettle,Very cloudy straw color with white head that dissipates quickly. Aroma is a grapefruit and other citrus without any hoppyness. Taste is a Devine grapefruit that is very smooth and no hops at all.,4.67
Heavy Mettle,"[Original rating 2017-12-26] Draft at Armsby Abbey Worcester MA. Easily one of the best DIPAs I've ever had. I want to just sit and smell it. Pours cloudy dark gold with a medium white head. Aroma of citrus, peach, straw. Taste is tropical fruit, peach, a little bitter in the finish. Great balance. The alcohol is very well hidden, does not seem like 9.3%.",4.46
Heavy Mettle,"Another excellent beer from Trillium, this one pours a thick, hazy yellow and smells softly of stone fruits. To the tongue, the peach and nectarine are most prevalent, but there is a little more of a citrusy taste underlying it. The milky texture and grainy undertones prevent this from being too fruity.",4.44
Heavy Mettle,"Wife Picked-up a four-pack at the Trillium Brewery in Canton for about twenty bucks. Guessing she didn't notice the 9+ ABV. Pretty smooth, considering the ABV, a bit dank, nice brew.",4.25
Heavy Mettle,"From a 16oz can, dated 10/15/18. Served in a Trillium-branded tulip. #properglassware",4.19
Heavy Mettle,Canned 11/21/17.,4.23
Heavy Mettle,Just an enormously hopped beer that blows beyond what my finicky palate can handle these days. Carry on and pick up the info you seek from a more hop-headed review.,4.14
Heavy Mettle,Sampling a cold 16 oz can poured into my snifter. The beer pours a hazy orange color with creamy bleached white head of 1 cm foaming up and fading to a sturdy surface layer soon after the pour is complete.,4.28
Heavy Mettle,Golden and hazy with no visible carbonation. Topped with a finger of yellowish head.,4.1
Heavy Mettle,"If I wanted to impress Amanda Kerr, if she said, “Raul, bring me the best haze you got...” I would not hesitate, and I’d go straight for Heavy Mettle. Hella robust tropical fruits on the nose and tongue; but all greeted by that oh-so-familiar dry, pithy aftertaste. Again, the last part is not for Raul, but he defends your right to love it. Cheers.",4.41
Heavy Mettle,Poured to a teku glass.,4.26
Heavy Mettle,"Great color, lots of carbonation, some floaters (which was unusual given the freshness of the can), but TONS of flavor that really punches you right in the mouth. AWESOME!!",4.6
Heavy Mettle,Thanks goes out to colby600 for this brew.,4.84
Heavy Mettle,"Hazy orange pour with slight head and nice lacing .... smells of passion fruit, pineapple, mango and light orange ... tastes of all the same with little boozy bite at the end.... at 9.3 you’d never know based on taste.... dangerously tasty beer",4.24
Heavy Mettle,Pours a dark orange color. Completely opaque and quite hazy. Thin white head dissipates leaving a thin ring of white foam along the outside of the beer. No lacing. ,4
Heavy Mettle,"This beer pours a cloudy golden orange color reminiscent of honey. There is a two finger, creamy white head with average retention for the style. It leaves some spots and patches of lacing on the glass.",4.55
Heavy Mettle,Canned 11/21. Luscious orange-yellow color with a creamy 2 finger head. ,4.36
Heavy Mettle,Golden opaque with cloudy fluffy head. Persist for a while leaving minimal lacing.,4.4
Double Stack,"16oz can, dated 9/6/19 (I think, the first digit is smudged. Happens when you dat eon the shoulder of the can instead of the bottom) poured into 14oz teku. Poured the expected and typical solid black color, with 1/4 inch of light brown head that had low retention and lacing.",2.65
Double Stack,Appearance: poured pitch black. Appeared slightly thin while pouring and with no presentable head. ,4.3
Double Stack,Poured from a 16 oz. can at home. Thanks for the trade Dan! The taste of this follows the aroma with a nice mixture of maple and coffee. Thick. Very enjoyable.,4.5
Double Stack,16 oz can from Oregon via a friend. Pours a rich thick black with half finger of medium brown head. Aroma on opening can hits with maple syrup evoking a full pancake breakfast - in the glass the aroma remains strongly maple but with definite coffee notes and hints of chocolate.,4.49
Double Stack,"Tasted from can. Pours dark brown with tan head. Lots of maple and coffee on aroma. Taste is sweet with a chewy and sticky mouthfeel. Flavors of maple syrup, molasses, coffee. Awesome breakfast style stout.",4.77
Double Stack,"Every Summer, I make this frustrating mistake of thinking that I’m actually going to spend the entirety of the three four high climate months crushing can after can of refreshing Pale Ales or IPAs. This misconception usually results in me doing something stupid like buying multiple four packs of the same beer thinking that the hot weather will help me power through the beers, and make them feel enjoyable all at the same time, while completely discounting such variables as (1) the fact that the human appetite decreases during warmer seasons; (2) my taste buds seem to get burned out from hops a lot faster in the summer; and, (3) regardless of the season, I’m usually too tired to drink a large quantity of beer after work, so I tend to reach for the higher ABV beers than the lower.",4.43
Double Stack,"Pours really nice with a relatively thick tan head. Smells wonderful, tons of maple followed by roasty coffee. Taste is underwhelming compared to the smell. Neither the maple nor the coffee is as strong as you would expect from the nose, and the base beer is not tasty enough to back them up. Some bitterness comes through, but it's almost burnt-tasting, not sure if that's from the malts or the coffee. Feel is not great. Not really very thick for an 11% stout, and it's a little over-carbed too. Overall, a fairly good beer, but disappointing. I would probably like it a lot more if I hadn't tasted other far-superior coffee/maple stouts like ISLBS and Imperial Falling Colors.",3.96
Double Stack,Pours pitch black color with a 2 finger thick foamy tan/light brown colored head that faded slowly and left very nice foamy lacing that did not slip down back into the glass. ,4.85
Double Stack,"Pours with a dark moderately thick stream and forms an enticing dark khaki head that dissipates quickly but leaves a nice ring of bubbles around the edge. The smell is very pungent and is dominated by maple. Taste follows the nose with tons of maple and hints of coffee, which comes out more as the beer warms. The body delivers about a medium mouthfeel, which might be this beer's weakest point. The carbonation is medium to high and the alcohol is well-hidden.",4.5
Double Stack,"Thanks to Jim S. for this 16 oz. can, a long-time want finally coming off the board. ",3.97
Double Stack,"I had on tap a couple of weeks back, but happened to be in the Portland area during a release. Naturally, I grapped some cans to go. It was good on tap, but couldn't help but think the feel and aroma were weak compared to the hype. Let's see how the can compares, shall we?",4.55
Double Stack,Poured into a tulip glass via can,4.36
Double Stack,On tap at the brewery. ,3.01
Double Stack,"Pours a coffee black. Wow, what an aroma! Maple syrup and vanilla bean and some French press all meld together. Sweetly sippable and dangerously decadent. The coffee gives it a sharp edge that's balanced by the sweet side of things. Fantastic.",4.84
Double Stack,Very maple. Very very maple. Look is very slippery for a stout - light brown trim on a dark pitch brown body. Maple dominates the nose with some light woodiness on the taste. Kind of has a bottler pitch quality to keep it on the family. I was warned about this beer and made some waffles to go with it. Wise choice.,4.39
Double Stack,Appearance - Pours black with a big mocha colored head that settles to a thick cap great retention. Lots of stringy lacing around the glass.,4.71
Double Stack,"From a 32oz crowler, filled 10/25/18. Served in a tulip.",4.02
Double Stack,"this is a beautiful looking brew that is wildly aromatic. reminiscent of a sweet and roasty sunday morning breakfast in very way. creamy flavors throughout invoking buttery maple syrup drenched pancakes, roasty coffee is definitely there but it takes the back seat in a way, blending beautifully though. mouthfeel is perfect.",4.71
Double Stack,"Remember being a kid and having pancakes on the weekend and dousing them in syrup and getting everything sticky? It basically that and it’s wonderful. Not only is this an outstanding beer with amazing balance, it also is nostalgic in what I think of and for that it is unbelievable.",4.7
Double Stack,Like eating maple pancakes for breakfast. Had this at Extreme last year and these guys make top notch stuff. Can’t wait to have more soon. Highly recommended.,4.5
Double Stack,"just full on maple as soon as the can is opened, taste and nose is all maple and the finish is toasty coffee. thin and not very creamy. imperial bean spirit is a better maple coffee stout in my opinion. but still absolutely awesome",4.41
Double Stack,"What a great stout. Looks are pretty standard on the imperial stout front: dark, thick mocha head and lots of lacing. Holy hell is there a ton of maple on the nose. As soon as I opened the can I thought I was smelling the inside of a breakfast restaurant. It’s like a stack of buttered packcakes/waffles with loads of maple syrup poured on top. I honestly can’t stop smelling this, it’s fantastic. Dark chocolate and strong coffee, as well. It reminds me of a Sunday morning. Creamy, too, like coffee and maple ice cream. Taste follows through with maple, especially as it gets warm. Also getting some espresso, Vanilla, bakers chocolate and a balanced sweetness. Feel is a tad thin for an 11% stout, but I can’t knock it too much. Overall, this thing is great. I’d love to trade for more of it. If you like maple and are seeking that adjunct in your beer, I’m not sure it gets any better than this. It’s one of the best beers I’ve had",4.77
Double Stack,Poured from a 16 ounce can. Pours black with just about half a finger of brown head. Smell is huge on the maple syrup. It's strong enough I can smell it while it sits on the table. Very cool. Beer is chocolate on the front end but all syrup on the back. It's a full mouth feel with the syrup lingering for quite some time after. A nice sweet stout.,4.5
Double Stack,Wow factor. True imperial stout with tons of flavor with a chocolate finish.,5
Double Stack,2018 release (first time canned).,4.23
Double Dry Hopped Mylar Bags,L: Pours a hazy yellow light orange color. An aggressive pour results in a big foamy white head that fades quickly but leaves some very nice lacing around the glass.,4.5
Double Dry Hopped Mylar Bags,"L - pours a pinkish, orange..ish peach mango juice haze. Glows healthily with a jiggly jell-o head.",4.67
Double Dry Hopped Mylar Bags,Ddh mylar @ OH,4.45
Double Dry Hopped Mylar Bags,"I only rarely get my hands on Other Half beer these days, though it seems to a little more easily had these days - but the hype around this particular beer has always made it a wish list item. Plus, I love double dry-hopped beers.",4.66
Double Dry Hopped Mylar Bags,Canned 2.13.19 opened 2.17.19 poured into a chalice,4.46
Double Dry Hopped Mylar Bags,Appearance: Pours cloudy and honey/orange colored with a two finger head; good retention and splashy lacing,4.25
Double Dry Hopped Mylar Bags,"Pours a cloudy orange. Lots of hops going on - El dorado, Citra, Galaxy, Mosaic and Armarillo. Good combination. Limited bitterness in aftertaste. Good head and mild aftertaste.",4.5
Double Dry Hopped Mylar Bags,"Pours an opaque orange that turns into a murky burnt-orange when the final ounces are poured from the can into the glass. Head formation is pretty good, netting a finger and a half of white foam. Head has good retention. Aroma is orange peel, tangerine, papaya, lemongrass, and melon-dew. There is a light biscuit malt note, but faint compared with the onslaught of hops. Flavor profile is dripping with hops, without being very soupy or confused. Hops hit notes of orange peel, tangerine, mango, papaya, and lemon zest. Biscuit and bread malts form a firm foundation and actually show throw the dense curtain of hops, making for a well balanced DIPA. Mouth feel is medium-thick with a lightly grainy texture. Overall, a great double-dry hopped NE IPA, showing good balance despite having an absolute onslaught of hop notes from the get-go. Mouth feel is not chalky, which makes it much better than other well-known NE IPA producers' double-dry hopped offerings.",4.68
Double Dry Hopped Mylar Bags,"01/2017 - One of the better Other Half IPAs I've had to date; combines the big ethanol quality of that I've come to expect from OH with the fruity, zesty, yet still hoppy qualities reminiscent of NEIPAs.",4.43
Double Dry Hopped Mylar Bags,"On tap at the brewery, Brooklyn. ",4.5
Double Dry Hopped Mylar Bags,"No canned on date! Bummer, but It’s from the 8/11 release.",4.71
Double Dry Hopped Mylar Bags,"Probably the best all round hops I’ve had. So so drinkable with the signature other half mouth feel. Tropical fruit on the nose and mouth, can’t say enough how soft this is. A masterpiece",4.82
Double Dry Hopped Mylar Bags,DDH Mylar Bags - Other Half,4.44
Double Dry Hopped Mylar Bags,"Look: super hazy, yellowish orange in color with a thick creamy 1 inch head ",4.48
Double Dry Hopped Mylar Bags,Decanted from a 16 oz (473 ml) bag into a conical pint glass; production date 11/18/18.,4.61
Double Dry Hopped Mylar Bags,"Tall can, date is miss stamped on the bottom....from the brewery today.",4.58
Double Dry Hopped Mylar Bags,12 Jul 17 backlog from untappd. mylar bags was my number one from other half until this baby came along. this is the beer i think of when frank gallagher is brewing the milk of the gods in the basement on shameless. great beer.,5
Double Dry Hopped Mylar Bags,Thick and creamy citrus. Almost like an orange sherbet. Hazy and frothy appearance. Strong zesty notes in the aroma. Drinks so smooth and flavorful. Dreamsicle in a glass without the sweetness!,4.32
Double Dry Hopped Mylar Bags,"This one pours a hazy murky yellow-ish color, with a small head, and lots of lacing.",4.76
Double Dry Hopped Mylar Bags,"Poured from a can into.12oz snifter, dated 3/21/2018",4.56
Double Dry Hopped Mylar Bags,"drinking this at over a month old as I received in a trade past optimal freshness. pours out a hazed golden color with a dense and creamy bright white head that leaves excellent lacing. nose is somewhat subdued, some dank and citric notes playing with a sweetish malt quality. on palate it pops a little more, and brings ripe mango, soft peach, grapefruit, orange, herbaceous grassy note, sweet bready malts, danky earth, and a mellow hit of slightly resinous pine on the finish. super well balanced and rounded, perhaps due in part to the age. would love to try this fresh but hot dayummm this one held up nicely, cheers!",4.46
Double Dry Hopped Mylar Bags,"This beer pours a completely opaque, super murky, golden orange color with a two finger, creamy, frothy white head. Retention is above average and there are tons of chunky rings and patches of lacing left all over the glass.",4.5
Double Dry Hopped Mylar Bags,"Drank on tap at Other Half Brewing Co., Brooklyn, NY",4.79
Double Dry Hopped Mylar Bags,Very cloudy straw appearance with white head that dissipates quickly. Aroma is s very pleasant citrus. Taste is also a very smooth pleasant citrus with a touch of hops.,4.52
Double Dry Hopped Mylar Bags,L - Hazy darker orange and a finger of white head,4.4
Speedway Stout - Vietnamese Coffee,Unknown vintage; drank 10/22/15 on draft @ Fischman's. ,4.25
Speedway Stout - Vietnamese Coffee,"Had on tap. Poured charcoal black with a finger of brown foam. Smell captures the roast of the coffee beautifully, with dark chocolate, licorice, leather, and char supporting. Taste is not as coffee forward but still very much present, lots of malt with supporting flavors from the nose plus some vanilla and tobacco. Feel is chewy, creamy, heavy, and roasted. An amazing coffee stout",4.58
Speedway Stout - Vietnamese Coffee,"Small glass from draught @ Zeezicht Breda. I had this before once from draught, which I remember to be superb. This time: Pours a pitch black colour and a beige/light brown head with short retention. Aroma's: sweet, chocolate, boozy. Retronasal: sweetish, cocos, fruity/boozy alcohol. Flavour is moderate sweet, boozy alcohol. Alcohol is rather sharp. Almost full bodied. a bit too alcoholic. Next time will be better again (I hope).",3.67
Speedway Stout - Vietnamese Coffee,"September 3rd, 2015 - When I leave San Diego, this will probably be the most memorable beer of the many, many beers I had. For one, I had it at one of my first visits to any brewery since moving to San Diego. But it is also an amazing brew. To the eye it looks like a somewhat intense stout, with a brown foam and a thick body, but not too oily. The aroma is big and bold, and cold and saturnine, like the smell of cold metal, but with some cacao nibs on the edge. The flavor is the real appeal here. Creamy, rich but not cloying, it is decadent, and deserving. Huge gushing chocolate notes combine with deluxe and top-shelf coffee notes, like Bird Rock coffee. Better yet, this beer gets spicier as it warms, like a Christmas ale, and reveals shades of nutmeg and cinnamon. Could this be a rare 10 for flavor?!",4.37
Speedway Stout - Vietnamese Coffee,"Tasted on tap at Ansari's, Eagan, MN. The coffee is front and center in this one. Pretty dry. I'm glad I got to try this on tap so I don't need to chase a bottle.",3.3
Speedway Stout - Vietnamese Coffee,"Dark brown with a slight transparency, and almost no beige foam.",4.03
Speedway Stout - Vietnamese Coffee,"Pouring this from a 16 oz. can into a tulip glass, this beer pours out absolutely beautiful. It’s pitch black and forms a two finger, creamy, thick, dark mocha colored crown. The crown holds well and leaves lacing. It would be hard for this to look much better. ",4.05
Speedway Stout - Vietnamese Coffee,"Poured 32oz crowler into snifter. Obsidian in color with huge 3 finger foamy mocha head. Slowly fades into a nice cap and thick collar and webbed lacing on my glass. Roasted malts, coffee, cocoa and rich dark chocolate blend with hints of pepper and earthiness. Flavor is bold with the Speedyway stout base, loaded with bitter chocolate, cold pressed coffee, hints of roasted malt and cocoa. Some earthiness from the hops along with hints of pepper and cream. Thick body, chewy and sticky. Rich, smooth and creamy. Really nice coffee addition to SS.",4.48
Speedway Stout - Vietnamese Coffee,"L - huge, thick hazelnut head atop a pitch black body.",4.37
Speedway Stout - Vietnamese Coffee,"Pours black with two fingers of caramel colored foam. Head retention is great. Aroma is big chocolate, coffee, toffee and roasted and toasted malts and barley. It's huge. Flavor profile is coffee, dark chocolate, cocoa, toffee and roasted and toasted malts with some bitter barley. It tastes big. Mouth feel is velvety and thick. Overall, sublime coffee stout. Big coffee combined with a big stout for a win-win. ",4.52
Speedway Stout - Vietnamese Coffee,L:. Pours a pitch black with a very small brown tan head and a some dots of lacing around the glass.,4.35
Speedway Stout - Vietnamese Coffee,"Received this can as an extra back in the summer. Could have sworn I'd reviewed regular ol Vietnamese Coffee Speedway before, but upon further review I found out it was the incredibly rare draft only 'Brewers Blend' rendition I had back in 2012 and incorrectly reviewed under this regular version. Good memories for that beer thanks to JLindros! Canned on 4/25/18. Review #3500.",4.45
Speedway Stout - Vietnamese Coffee,"This beer pours like motor oil. Thick, black. Tan head, 1 1/2 finger. Retention is good, and nice lacing on the glass. ",4.44
Speedway Stout - Vietnamese Coffee,"Amazing beer. Pours black with a nice beige cap, and awesome lacing left on the glass, especially for a big stout. Nose is dominated by rich roasted malts and coffee. Taste follows the nose, but imho the dark chocolate flavors dominate the coffee. Body is fairly typical for the style, as is the carbonation. The abv is extremely well hidden for a 12% stout. This is an amazing beer, and my only wish is that I could have it more often.",4.65
Speedway Stout - Vietnamese Coffee,"2018 vintage, 16 oz can, canned in April of the same year.",4.11
Speedway Stout - Vietnamese Coffee,Stout brewed with four different coffee styles. Extremely well balanced with coffee finish and extensive aftertaste. Color is pure and taste is fantastic. Had on tap at Other Half as well. Solid coffee taste and good stout.,4.5
Speedway Stout - Vietnamese Coffee,"Able to score a goblet on tap from a local Italian eatery...very surprised to find it around here. Slowly, finally, these really good breweries are starting distro in this area. Color is a dark brown. No obvious carbonation but a tiny sliver of head. To touch, the temp was cool to room temp. Aroma was very coffee forward, balanced like a breakfast blend smell. First sips were hot from the alcohol, followed by a smooth coffee presence from front to back of tongue. Mouthfeel was full and left a nice coffee, milk chocolate aftertaste. If I could find this bottled, definitely worth cellaring a few to see how the burn subsides and the flavors develop. It seemed a little one-dimensional fresh, so I imagine aging is a must for this one. The straight Speedway stout seemed to have more complexity fresh. Definitely worth a try.",4.03
Speedway Stout - Vietnamese Coffee,Had it on draft. Very dark brown color with a creamy brown head and great lacing. Rich chocolate cake smell and taste. Dark coffee and cappuccino flavors become more pronounced as it warms. Hint of strawberry. Very rich and silky smooth feel. Great beer!,4.44
Speedway Stout - Vietnamese Coffee,"Luscious. The aroma and flavor are top notch for a coffee stout, delivering exactly what I’d hoped for.",4.86
Speedway Stout - Vietnamese Coffee,Draft @ 7 Monks in Traverse City,4.46
Speedway Stout - Vietnamese Coffee,Draft in Pittsburgh,4.89
Speedway Stout - Vietnamese Coffee,"Dark, thick beer with a brown sticky head that leaves nice bands of lacing behind. The coffee aroma punches you on the nose and it's complimented with a sweet and roasty malt smell. Sweet and coffee up front with a fantastic coffee char bitterness at the end. As usual the Speedway Stout is a delicious beer and the Vietnamese coffee adds a lot to it.",4.5
Speedway Stout - Vietnamese Coffee,"Pours pitch black, with a tan head and some minimal residual lace.",4.43
Speedway Stout - Vietnamese Coffee,"Pours a thick, brown-black body almost like motor oil, with a brown head that hangs around for a while and leaves a little lacing. Really great looking beer. ",4.56
Speedway Stout - Vietnamese Coffee,750ml bottle - 2016 vintage,4.77
Abt 12,"
O: outstanding",4.75
Abt 12,"
overall i feel like this might be more representative of the style but rchsfort is better",4.22
